Artist,Title,Label,chroma_stft,rms,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20
Miley Cyrus,Malibu,1,0.36857617,0.18631198,1760.1910500940282,2142.7064504703944,3699.9519290679,0.07572893260649408,-158.13645935058594,106.20703125,9.696004867553711,13.731962203979492,8.479472160339355,8.698232650756836,1.6907159090042114,7.802435874938965,1.1241124868392944,7.001012325286865,-2.6191561222076416,-1.145255208015442,-2.8085408210754395,-1.514084815979004,-0.3909097909927368,-1.6734580993652344,-2.234954833984375,0.5920607447624207,-6.2802019119262695,-0.8226746320724487
Shawn Mendes,Treat You Better,1,0.41182935,0.14390364,2246.5089310785443,2528.3873537180552,4888.5550813506015,0.0851480457530517,-185.8531036376953,79.86746978759766,3.1808769702911377,19.285293579101562,5.208348751068115,3.593273162841797,10.532259941101074,-1.17164146900177,5.534025192260742,3.350104808807373,-2.101168155670166,5.804079055786133,-0.46201467514038086,16.037107467651367,2.8234331607818604,1.6619696617126465,0.04161635413765907,5.153617858886719,1.5036213397979736,5.033774375915527
XXXTENTACION,Look At Me!,1,0.3664058,0.20018,2483.7166677184036,2539.6467092901776,5243.724476207386,0.1073180988778087,-89.14543151855469,86.42080688476562,-3.2841243743896484,8.426403045654297,3.695199728012085,3.0857648849487305,3.6859853267669678,4.715305805206299,0.00925217941403389,11.67525577545166,-1.7446600198745728,3.632667064666748,1.7056530714035034,2.4717729091644287,0.4698323607444763,1.7227927446365356,-2.078579902648926,3.302879810333252,-2.469071388244629,3.694902181625366
Justin Bieber,Love Yourself,1,0.4146608,0.16520758,2165.917344932727,2384.9768645233567,4494.93833073068,0.09607437195852701,-116.77552795410156,92.08983612060547,-3.0685436725616455,28.848072052001953,15.613899230957031,8.221460342407227,3.5978786945343018,6.825201034545898,3.336369514465332,3.094973087310791,4.523927211761475,2.5911431312561035,-3.238539934158325,2.7945868968963623,-3.5261597633361816,1.1694514751434326,-5.030417442321777,-1.4821525812149048,-1.401785969734192,1.1145497560501099
Justin Bieber,Sorry,1,0.48609003,0.13155967,2325.196553314902,2506.921429016626,5159.470003464925,0.07449998741701368,-174.31521606445312,86.57837677001953,16.189985275268555,19.974157333374023,15.198911666870117,8.83647632598877,-7.097949504852295,12.804998397827148,-2.8820083141326904,1.631880760192871,-2.2808287143707275,1.7549673318862915,0.04955738037824631,2.6712682247161865,-0.1090288907289505,4.296441078186035,0.14916828274726868,0.7580096125602722,-2.278120279312134,3.2371273040771484
twenty one pilots,Stressed Out,1,0.40283296,0.25102898,1916.759057812607,2381.0631118817255,4249.7212876920275,0.06694179240081002,-130.03782653808594,90.176025390625,13.803011894226074,26.29830551147461,13.807940483093262,10.078377723693848,7.669824123382568,11.129325866699219,-1.5772861242294312,10.705945014953613,-1.0158237218856812,4.9930419921875,-2.582550525665283,1.2934596538543701,1.6746851205825806,-5.217133522033691,-0.5525956153869629,4.294809818267822,-2.3106813430786133,5.835132598876953
Adele,Hello,1,0.38623935,0.2486094,1880.747297259738,2171.2605627250277,3953.2663720906453,0.06785274568399266,-96.91796875,110.30225372314453,-3.9617226123809814,13.743149757385254,-1.307234764099121,-1.4159091711044312,0.9412029385566711,-0.3684160113334656,-10.29737663269043,2.8066065311431885,-0.46850794553756714,-0.7147360444068909,-2.411344289779663,3.609100103378296,-5.395726203918457,-0.7569596171379089,-4.418124675750732,-1.0783519744873047,-2.808300018310547,3.0632426738739014
Rihanna,Needed Me,1,0.34295928,0.120852835,2464.796922329573,2486.4898179989614,5099.3160189924565,0.10601552878694581,-133.39495849609375,79.41354370117188,-14.793980598449707,10.013440132141113,-4.5123467445373535,4.380053997039795,3.219395399093628,-1.021986722946167,7.004105567932129,8.201120376586914,-5.839938163757324,4.11984395980835,-2.1022047996520996,3.8345065116882324,0.8130558133125305,4.773199081420898,3.0553576946258545,1.8573821783065796,0.029605599120259285,4.450125694274902
twenty one pilots,Ride,1,0.45406315,0.16610268,2784.707997122264,2614.328597029101,5767.636077805821,0.12622679855955646,-157.2888946533203,66.84013366699219,17.037229537963867,8.42114543914795,-5.046058177947998,-0.2295396625995636,-10.990751266479492,7.685488224029541,-6.59382963180542,0.9442906975746155,-1.975598692893982,-1.3578369617462158,-0.8269292116165161,3.1822099685668945,1.0153253078460693,4.33195161819458,-1.8282657861709595,2.2469334602355957,1.2663276195526123,2.896472454071045
Shawn Mendes,Stitches,1,0.40206358,0.19572137,2550.3083500670523,2501.5646998182383,5245.5912592914665,0.11733122609833455,-85.04752349853516,76.72114562988281,-10.158552169799805,18.271745681762695,-2.4771924018859863,10.9253568649292,3.576028823852539,-0.08362600207328796,1.224619746208191,3.6097829341888428,-1.2847744226455688,0.1494169682264328,-1.9147132635116577,2.7635934352874756,-5.064789772033691,2.7733893394470215,-2.1216797828674316,2.079653263092041,1.338747262954712,4.098690509796143
Drake,Hotline Bling,1,0.40135956,0.23609062,2432.0997661066676,2585.4966905769747,5234.537249519504,0.09727163119305239,-85.88983917236328,77.88845825195312,6.277244567871094,19.136356353759766,7.274791240692139,3.4145498275756836,7.114101886749268,-1.4771661758422852,9.392868995666504,10.849669456481934,-4.78036642074585,5.707683563232422,1.2900398969650269,3.791163444519043,2.9085824489593506,4.6071648597717285,1.3657463788986206,3.6906321048736572,-0.1567312777042389,2.7890849113464355
Adele,Send My Love (To Your New Lover),1,0.35616812,0.23528694,2740.9983835008707,2726.829100439332,5990.7480278210605,0.11723936905671069,-41.53300476074219,77.37047576904297,4.835972309112549,9.276642799377441,0.9823815822601318,10.059812545776367,0.36695635318756104,8.365178108215332,-4.7099833488464355,7.815440654754639,0.24970827996730804,4.644224643707275,-1.2056622505187988,7.342195510864258,0.5656490921974182,6.756341934204102,1.0539110898971558,2.8572795391082764,-3.3472132682800293,3.833451747894287
Justin Bieber,What Do You Mean?,1,0.40612596,0.1611958,2327.133858132518,2501.403595811214,4856.160008738647,0.09667856716061185,-122.37413787841797,84.06873321533203,12.24383544921875,23.371288299560547,3.1636264324188232,8.644986152648926,4.97704553604126,5.277523517608643,3.44012713432312,3.768709421157837,-2.181323289871216,1.8512877225875854,0.5560893416404724,-0.3820101022720337,-1.7962181568145752,4.295816898345947,0.7656016945838928,1.230421543121338,0.9309163689613342,3.592097759246826
The Weeknd,The Hills,1,0.34058,0.15608267,1953.305997136031,2133.352661438909,3995.992607169178,0.07466320908737308,-163.0465087890625,103.25239562988281,4.373348712921143,14.272455215454102,8.881608009338379,0.018004510551691055,-5.230985164642334,0.5074658989906311,-11.478887557983398,-1.6288108825683594,-9.304466247558594,1.0470165014266968,-0.4705716669559479,-5.1581597328186035,1.0617308616638184,1.2581367492675781,-6.799096584320068,1.7336047887802124,-2.215144157409668,2.0543582439422607
P!nk,Just Like Fire,1,0.36247292,0.23661534,2271.0129729181554,2541.694512606134,5064.444351196289,0.08366596455476721,-75.77728271484375,89.03099822998047,16.82256507873535,19.202007293701172,6.1363606452941895,9.895051002502441,3.6726691722869873,10.328577995300293,-1.067333459854126,8.84884262084961,0.39029279351234436,2.786799430847168,-3.038438081741333,6.0496039390563965,-0.9917263984680176,4.385356426239014,-1.4426350593566895,1.0380243062973022,-5.2199883460998535,1.5748080015182495
Ariana Grande,Dangerous Woman,1,0.328217,0.13548194,2560.711891492542,2461.5686109687736,5278.701894771346,0.12655231333789863,-104.21648406982422,79.27438354492188,-19.302230834960938,2.705916404724121,-12.023508071899414,4.230356216430664,-3.3680524826049805,-1.6696052551269531,-4.013709545135498,-0.31629350781440735,-1.7958989143371582,-0.313098669052124,0.18505911529064178,2.7060182094573975,-0.4242778718471527,3.7112903594970703,-0.9499416351318359,3.792466878890991,-0.7005998492240906,-0.7705602049827576
Drake,Controlla,1,0.44357637,0.23593426,2137.703088488735,2450.238299750766,4702.896971814869,0.07958163027201116,-111.35322570800781,98.13426208496094,4.359631538391113,-3.7954416275024414,7.2861552238464355,10.484207153320312,-2.8817925453186035,4.94566535949707,-1.0305070877075195,9.534528732299805,3.8660035133361816,3.0807456970214844,-0.10290814936161041,1.729191780090332,0.7103999257087708,4.753549098968506,-2.514817714691162,5.721230983734131,1.003051519393921,2.188114881515503
Meghan Trainor,No,1,0.38658416,0.17672087,1880.8988877208142,2134.044978211848,3900.886645703473,0.08682975946435639,-127.24356842041016,101.25654602050781,-5.427491664886475,14.209953308105469,10.227657318115234,6.960410118103027,10.463190078735352,3.017862319946289,4.749886989593506,2.8629701137542725,-7.510859489440918,2.1406643390655518,-1.0867483615875244,7.265219211578369,0.9452295303344727,5.191562175750732,1.0386751890182495,1.9169238805770874,0.08623712509870529,0.05620069056749344
Ariana Grande,Into You,1,0.37145993,0.18592209,1721.8116641325582,2131.2373101185076,3732.547834292847,0.06382705044379701,-159.29266357421875,114.13018798828125,12.470998764038086,22.03179359436035,3.5888242721557617,9.152695655822754,0.07624518871307373,9.493864059448242,-2.4405994415283203,10.955039978027344,7.5683207511901855,2.579730987548828,0.49918851256370544,1.2925746440887451,-0.01387388352304697,-3.1296873092651367,-0.40165776014328003,2.5417869091033936,-4.650050163269043,1.0928654670715332
The Weeknd,In The Night,1,0.4334221,0.23840117,2099.1499441736796,2404.729301091321,4631.247181543562,0.08099088287118016,-99.33312225341797,97.03205108642578,16.95060920715332,19.030778884887695,7.290836334228516,9.170768737792969,-2.2796218395233154,8.56600284576416,-0.26179537177085876,10.505252838134766,1.187382698059082,1.3781640529632568,-3.3412973880767822,0.23794439435005188,0.17159992456436157,-2.660689115524292,-4.873449325561523,0.4781000018119812,-7.521035671234131,0.0606384240090847
Meghan Trainor,Me Too,1,0.3530398,0.1335255,2448.9482468912597,2362.777247858195,4982.2739858868,0.1321596021149106,-143.84744262695312,84.94831085205078,-3.3781397342681885,23.514366149902344,-1.61330246925354,13.27340030670166,-6.311727046966553,8.038314819335938,-1.2036323547363281,5.583105087280273,-3.0130045413970947,3.650226354598999,1.1388336420059204,2.3765735626220703,0.1816302090883255,3.705566883087158,-1.7100272178649902,1.7590351104736328,-0.7977374792098999,-3.357393503189087
Post Malone,White Iverson,1,0.56704426,0.33156678,2190.4413568543746,2565.0288688528835,4931.474777747845,0.0436835927178293,-128.5408172607422,78.5689468383789,18.20783042907715,19.541908264160156,15.29366683959961,21.508546829223633,3.7839837074279785,16.30465316772461,4.115201950073242,13.97833251953125,0.6422920823097229,11.037708282470703,7.09782600402832,10.996265411376953,7.49226188659668,12.184475898742676,5.3465142250061035,7.228131294250488,3.3073275089263916,4.4289655685424805
The Weeknd,Can't Feel My Face,1,0.32454863,0.20151317,1770.1388252863278,2089.1326517250122,3710.2015734763913,0.07193216743063165,-141.7371368408203,101.5133285522461,10.876709938049316,30.81791114807129,12.790436744689941,10.412144660949707,-2.80039119720459,4.789358615875244,-3.2807159423828125,3.732980489730835,-3.1391139030456543,1.4540951251983643,-4.900210380554199,-2.4119791984558105,-2.951641798019409,-0.8572870492935181,-3.6478381156921387,1.004363775253296,-2.9284141063690186,2.531263828277588
Coldplay,Hymn For The Weekend,1,0.3384416,0.12957864,3137.7408978284616,2635.22552049029,6327.569189109722,0.15866755369701577,-121.58501434326172,46.07863998413086,-7.42306661605835,-0.5442198514938354,-6.519316673278809,3.532005548477173,-12.325319290161133,2.2684273719787598,-6.459851264953613,4.689507007598877,1.0791865587234497,2.6896417140960693,1.1916759014129639,1.0621908903121948,-0.20774169266223907,4.621330738067627,-5.381514072418213,0.6528688669204712,0.4711586534976959,3.5616729259490967
Travis Scott,Antidote,1,0.3903269,0.21414733,2145.818404584827,2280.1300715044667,4460.11135889887,0.09816247640419139,-65.446044921875,96.93429565429688,-12.22632122039795,8.108214378356934,-8.515863418579102,2.008532762527466,-5.3166890144348145,4.460269451141357,-1.6873869895935059,2.573476791381836,-3.5933735370635986,0.5798080563545227,-1.0556373596191406,-1.4465889930725098,-4.415533542633057,-1.7899434566497803,-7.201651096343994,0.2841370105743408,-3.1151843070983887,1.0659922361373901
Taylor Swift,Wildest Dreams,1,0.34879962,0.17026521,2535.106545368021,2399.4366241376924,5126.510038792828,0.11826918467143953,-125.52336120605469,65.43283081054688,-1.1843611001968384,17.937929153442383,-3.8206727504730225,-2.407238721847534,2.0437119007110596,1.440258264541626,3.9462764263153076,5.919694900512695,-4.554093360900879,1.7712829113006592,-4.607704162597656,2.784745693206787,-3.942470073699951,0.9670095443725586,0.19172491133213043,2.798142433166504,1.9080203771591187,8.367632865905762
Adele,When We Were Young,1,0.31414595,0.1871903,1974.399214007264,2299.646939618339,4348.652850612082,0.07842837730468093,-118.30644989013672,108.43566131591797,10.129070281982422,12.505514144897461,5.736941337585449,1.0727026462554932,1.923089623451233,6.166576862335205,-6.357230186462402,8.255599975585938,-2.0003907680511475,2.021439552307129,-4.259791374206543,-0.48000776767730713,-7.745209217071533,1.2729566097259521,-0.21454840898513794,4.063380241394043,-1.5992910861968994,4.146622180938721
Chris Brown,Back To Sleep,1,0.41680667,0.12209359,2697.7269077337824,2617.459401732,5596.656593526647,0.12236083326859333,-107.62076568603516,70.27222442626953,-12.095330238342285,15.956226348876953,7.171088218688965,8.024696350097656,8.088218688964844,4.980843544006348,3.1984002590179443,6.151308536529541,-3.431354522705078,6.135544300079346,-0.7351014614105225,5.219354629516602,0.48776930570602417,2.119626045227051,1.0615074634552002,2.05204701423645,-0.9923838376998901,1.5825185775756836
Coldplay,Adventure Of A Lifetime,1,0.3964984,0.04696301,2464.5816092722584,2446.7303088001277,5162.2415745184735,0.11073864396969887,-207.2164306640625,78.53571319580078,-11.35446548461914,20.311901092529297,-3.6265270709991455,13.511512756347656,0.6908190846443176,3.302593469619751,5.759851932525635,7.1541290283203125,0.41945597529411316,2.7263214588165283,0.2563719153404236,5.88287878036499,-3.8513243198394775,5.177874565124512,1.6787627935409546,0.5014076232910156,1.1883456707000732,2.2348647117614746
Future,Wicked,1,0.38904643,0.22770444,1553.724716787765,2036.8317248706878,3270.3413800495427,0.06216905111892318,-123.54756927490234,124.6025161743164,14.415520668029785,28.47956085205078,11.60775089263916,10.3648099899292,4.240975379943848,4.310524940490723,-0.7945330142974854,3.979175090789795,-1.579367756843567,2.3904311656951904,0.2905128002166748,0.37813490629196167,-1.7759324312210083,5.0669846534729,-2.9118335247039795,3.1800413131713867,-1.8367488384246826,-0.08870829641819
Ed Sheeran,Thinking Out Loud,1,0.41516304,0.23871422,2192.75907471672,2307.390053752368,4618.070400138694,0.09103170801366305,-58.05423355102539,95.49439239501953,-3.3467111587524414,24.351200103759766,-3.844058036804199,10.533334732055664,0.9101346135139465,-0.5342636108398438,0.19739577174186707,5.422183990478516,1.571516990661621,3.3161754608154297,0.8436928391456604,3.7117817401885986,-4.601841926574707,5.503603935241699,-1.0861725807189941,-0.43500784039497375,-3.481487989425659,-0.2732585668563843
Fetty Wap,Trap Queen,1,0.42150754,0.15799819,2301.875807482538,2534.6117984631073,5168.313731317935,0.08075728026717933,-113.71458435058594,86.17829895019531,5.725430965423584,24.089725494384766,4.257823467254639,9.410107612609863,11.412470817565918,4.141237258911133,5.594076633453369,7.531143665313721,-4.862030029296875,6.298282623291016,-0.35315969586372375,2.0340144634246826,-2.3303170204162598,-0.23867852985858917,-1.0568701028823853,4.353527545928955,0.19469235837459564,3.383195400238037
Maroon 5,Sugar,1,0.3494492,0.1868588,1633.9322056314804,2208.9894596959707,3603.7832743145955,0.052825367043963255,-160.79966735839844,105.61512756347656,21.24996566772461,22.501354217529297,18.799999237060547,11.465858459472656,3.7891929149627686,4.549798011779785,-2.380605697631836,-1.0765631198883057,-2.74491810798645,-1.7187714576721191,-4.822378158569336,-2.8105216026306152,-4.910261631011963,-2.8395330905914307,-6.123525619506836,-0.496258944272995,-5.502827167510986,-2.0139095783233643
Taylor Swift,Blank Space,1,0.451385,0.17747386,2262.1038589262325,2442.9093774834632,4953.655265502575,0.07331202293290358,-116.08639526367188,78.87936401367188,1.4405786991119385,30.536880493164062,7.419356346130371,13.585057258605957,4.383563995361328,8.717378616333008,4.005302429199219,8.56219482421875,2.9364826679229736,5.709681510925293,1.9246859550476074,3.3826608657836914,1.0646910667419434,3.1484968662261963,-2.8453781604766846,4.6364545822143555,-0.2496730089187622,7.089358806610107
The Weeknd,Earned It (Fifty Shades Of Grey),1,0.41281328,0.2647079,2274.1489586282332,2405.1175393843832,4800.584541967688,0.09028840794365936,-67.67684173583984,85.95286560058594,-8.56818962097168,19.826766967773438,4.320507049560547,4.649868011474609,6.142786979675293,9.836684226989746,4.782029628753662,9.303437232971191,-2.056673526763916,4.712913513183594,-4.177574157714844,3.0473597049713135,-1.3345998525619507,5.792398452758789,6.838326454162598,5.093080997467041,-0.4199150800704956,0.3880128860473633
Taylor Swift,Shake It Off,1,0.37179103,0.23410647,1289.8270685142254,1756.0982481887597,2578.491454105453,0.04881947902833112,-144.4430694580078,135.91824340820312,8.138357162475586,16.352642059326172,8.383829116821289,13.694572448730469,5.643606185913086,7.907901287078857,2.2155027389526367,2.903200149536133,2.788933753967285,2.0200624465942383,3.2511324882507324,2.662071704864502,0.8886377215385437,5.355952739715576,-5.844917297363281,1.5083056688308716,-3.5067312717437744,-0.524753749370575
Meghan Trainor,Lips Are Movin,1,0.37306866,0.21897453,2396.088754009178,2532.5661894509153,5196.435446356942,0.09832315775233107,-68.3807373046875,86.11210632324219,0.349809467792511,20.694095611572266,5.5870585441589355,6.94809103012085,-2.6105635166168213,9.381264686584473,-2.2009007930755615,5.779459476470947,-1.6297863721847534,3.918461799621582,-3.3054425716400146,0.5425500273704529,-2.0637102127075195,-1.6925843954086304,-4.211081504821777,1.274361491203308,-5.146036624908447,0.510095477104187
Sam Smith,I'm Not The Only One,1,0.34299585,0.2890379,2442.017516654494,2827.5041667481487,5832.873529411765,0.08567744715073529,-69.59652709960938,87.31571197509766,22.5942325592041,16.428241729736328,9.731670379638672,2.327561616897583,10.200221061706543,-0.41458526253700256,4.572009563446045,11.097557067871094,-8.126989364624023,3.8340303897857666,-1.178722620010376,1.8655930757522583,1.4770214557647705,5.191476345062256,-0.6588963866233826,5.310597896575928,0.11560600250959396,5.497335433959961
Meghan Trainor,All About That Bass,1,0.34709167,0.20691378,2533.7184635968597,2409.4658678389164,5097.043824427336,0.12383059688150139,-84.72737121582031,77.30229187011719,-16.3416690826416,10.126885414123535,-7.165690898895264,0.6476358771324158,-2.0622119903564453,-0.34290632605552673,-0.34802162647247314,0.40255340933799744,-3.461763381958008,3.7712912559509277,-3.7194626331329346,2.574434280395508,-5.462853908538818,0.7128344178199768,-3.8280861377716064,-1.560227394104004,-1.1512004137039185,1.5689903497695923
Taylor Swift,Style,1,0.30172548,0.11624741,1586.7423621951916,1909.8499810075084,3136.016764050742,0.06573797060804534,-213.93878173828125,115.08122253417969,0.6755221486091614,12.761252403259277,1.388648509979248,1.3443599939346313,-4.368852138519287,-1.671313762664795,-8.432234764099121,-2.070375442504883,-3.6856324672698975,-11.690258979797363,-3.684912919998169,-4.8230061531066895,-6.237281799316406,6.721473217010498,-7.781486511230469,-1.3595073223114014,-1.725740909576416,-1.5577524900436401
Ed Sheeran,Photograph,1,0.44929427,0.13942157,2045.352975137227,2201.2511065725375,4388.052855296828,0.08130139761650854,-164.02732849121094,81.35205841064453,3.899679183959961,25.292213439941406,12.63268756866455,11.344880104064941,7.521147727966309,11.341049194335938,2.5191571712493896,6.439932346343994,1.2838560342788696,4.557824611663818,0.44451797008514404,1.9663457870483398,1.3798013925552368,1.5475387573242188,-2.6313302516937256,3.0735292434692383,-2.0912718772888184,2.2234015464782715
Maroon 5,Animals,1,0.29649103,0.19491659,1659.0193386715239,2070.864676450568,3368.336398030489,0.07049085055516625,-117.30467224121094,124.0834732055664,7.786098480224609,12.812994003295898,4.289276123046875,-1.8799549341201782,-10.82347297668457,-1.123504638671875,-9.753532409667969,-0.18831416964530945,-5.509293556213379,2.463571548461914,-5.153929710388184,-0.46727100014686584,-1.4812265634536743,-1.848318338394165,-1.0585209131240845,3.851776123046875,-6.516512870788574,-0.5617033839225769
Rihanna,B**** Better Have My Money,1,0.4625824,0.29809222,2407.6032083164537,2531.0561166297507,5222.981117488349,0.0783663832876922,-121.24266815185547,64.69385528564453,22.465473175048828,32.83244323730469,18.548646926879883,11.67012882232666,-7.745319843292236,10.94035530090332,-0.4658259153366089,2.0162131786346436,2.164053201675415,2.3283655643463135,-2.3051371574401855,6.105954170227051,-4.0510149002075195,4.942452907562256,-2.83100962638855,1.3614221811294556,0.19658499956130981,-0.9065210819244385
Sam Smith,Stay With Me,1,0.3751629,0.18996634,2667.7214706953073,2909.310923306268,6253.222031939804,0.10579815019480363,-80.20496368408203,79.60726928710938,27.239099502563477,17.99794578552246,12.315537452697754,-1.412826657295227,-4.534802436828613,5.916231155395508,-2.458684206008911,-2.427906036376953,-6.887018203735352,4.356805801391602,-6.763607501983643,-1.060806155204773,-0.48008111119270325,0.00219165557064116,-4.266989707946777,3.2178399562835693,-1.3589532375335693,4.639471530914307
Beyonce,7/11,1,0.3599082,0.09389134,2055.822420975671,2150.331282460929,4029.592782079646,0.10104973266961652,-151.54586791992188,104.13092803955078,-22.245187759399414,8.637537956237793,-6.091690540313721,-0.5398796796798706,-7.525642395019531,4.178567409515381,-7.854171276092529,-3.2365877628326416,-1.2912242412567139,1.910597562789917,-1.6143701076507568,-4.739236354827881,-9.981098175048828,-1.7546775341033936,-8.086654663085938,-0.00044209379120729864,-3.450993299484253,-3.930837392807007
One Direction,Drag Me Down,1,0.33396646,0.19759892,2078.950546698881,2503.218774349343,4602.814026279474,0.08676157189023533,-107.2382583618164,108.35314178466797,18.942838668823242,8.608888626098633,12.844473838806152,6.356140613555908,-5.309222221374512,2.1066908836364746,-6.58188533782959,2.9559223651885986,-3.4641194343566895,1.6980774402618408,-5.262511730194092,-2.417019844055176,-5.046722412109375,-5.36215353012085,-6.627628326416016,-1.727191686630249,-7.140153408050537,-2.9769036769866943
Ariana Grande,One Last Time,1,0.35617733,0.11735731,2551.8470757446103,2606.6026008211156,5545.022081362989,0.11471132938915858,-104.22401428222656,81.71761322021484,0.007112499326467514,16.308162689208984,-0.5345927476882935,9.323968887329102,-2.302851676940918,6.042880058288574,-0.249790757894516,5.441405296325684,0.15272536873817444,2.117886543273926,-0.4101685881614685,-1.055959701538086,-2.2546706199645996,2.9739108085632324,-2.8223602771759033,5.698554039001465,1.019877314567566,4.9210333824157715
Meghan Trainor,Dear Future Husband,1,0.4269153,0.0999511,2930.9081529493305,2501.838444427462,5705.919916942866,0.1555040343289041,-162.7146759033203,53.59023666381836,-10.528615951538086,19.133403778076172,-1.4932290315628052,8.768651008605957,3.035747528076172,7.98609733581543,1.4794236421585083,5.085886001586914,-0.4862491190433502,4.241021156311035,-0.8970646262168884,4.845209121704102,-2.9131016731262207,0.9596894383430481,-2.5758984088897705,-2.8959221839904785,-2.9416418075561523,-0.06330781430006027
Sam Smith,Lay Me Down,1,0.28832477,0.17108294,2354.4159813170872,2448.3034980259467,4916.01671633165,0.10119795423990031,-107.8750991821289,83.76385498046875,-4.584986686706543,15.001757621765137,-4.840187072753906,-4.34568977355957,-0.9657966494560242,-4.73546838760376,-2.5512900352478027,-1.4846738576889038,-10.806275367736816,-0.663396954536438,-8.151854515075684,4.165530681610107,-4.277154445648193,3.77001953125,0.3019193112850189,-0.41250136494636536,-2.0349411964416504,2.5298428535461426
Ed Sheeran,Don't,1,0.3817998,0.21740222,2112.8430495211305,2473.1645455035955,4548.31271159984,0.08319538808953054,-68.52849578857422,100.88005828857422,7.23207426071167,20.5454044342041,9.737680435180664,0.9488520622253418,-2.6146442890167236,6.847426891326904,-2.551332473754883,2.546863079071045,-1.3359549045562744,3.0045056343078613,-4.47227144241333,1.9598726034164429,0.5944191217422485,1.2228230237960815,-3.7252819538116455,4.56970739364624,-0.3760983347892761,2.0824809074401855
One Direction,Night Changes,1,0.4291679,0.10052412,2362.0981375431566,2441.050714591909,4973.917267606602,0.09925391669722199,-137.6210479736328,84.09210968017578,-8.891515731811523,28.446002960205078,3.140308141708374,9.002275466918945,5.252365589141846,12.670361518859863,3.979600191116333,8.36639404296875,-2.5433623790740967,4.730905055999756,-0.555156946182251,2.3589134216308594,1.4050664901733398,2.3285751342773438,0.9636076092720032,2.7283780574798584,-2.5125064849853516,2.849447011947632
Drake,Back To Back,1,0.3749737,0.21838388,1953.9513674987058,2289.4068325884937,4263.957613844088,0.07626368474803186,-68.07498168945312,111.1570816040039,-1.8591053485870361,16.7729434967041,3.6494550704956055,8.342913627624512,-3.5902743339538574,6.887999057769775,0.7706525325775146,0.502194881439209,-1.8322627544403076,2.27207088470459,-1.0483877658843994,2.748599052429199,0.44717055559158325,4.54233455657959,-0.6611491441726685,2.3892605304718018,0.21808551251888275,0.8324082493782043
Pharrell Williams,Happy,1,0.3550143,0.16109113,2463.6147738067457,2446.8515898288865,5145.714870972425,0.11160127347178009,-116.25733184814453,72.77994537353516,-0.8524740934371948,17.982744216918945,1.6851398944854736,4.4529948234558105,-0.08035862445831299,2.7508292198181152,-3.5075132846832275,-0.653652548789978,-0.4263167977333069,0.12058226019144058,-4.349233627319336,-2.7411179542541504,-7.804767608642578,-1.6599582433700562,-6.11658239364624,-1.3055111169815063,-6.922285079956055,-1.9100406169891357
Imagine Dragons,Demons,1,0.40268725,0.08319506,1799.9054808485043,2028.2340304155193,3763.3831171437187,0.08041113090141878,-182.77255249023438,105.76992797851562,-9.35239315032959,20.527761459350586,0.4030068814754486,7.073434829711914,-1.2889586687088013,9.111462593078613,-1.540755033493042,5.342507839202881,0.625255823135376,4.877546787261963,0.6896066069602966,3.7103230953216553,-0.2090122103691101,3.6701042652130127,-3.363696575164795,1.311498999595642,-0.6703908443450928,0.5593896508216858
One Direction,Story Of My Life,1,0.3822604,0.11357722,2796.4258005917995,2614.065247001961,5853.782397006735,0.13612035736369502,-108.84623718261719,71.40292358398438,-7.593124866485596,14.68825626373291,-0.17019373178482056,1.0761241912841797,-3.2239699363708496,3.113743305206299,-3.8525564670562744,2.7699499130249023,-5.806244373321533,2.4451217651367188,-0.7357102632522583,3.8191380500793457,0.055989958345890045,0.19689984619617462,-3.096893548965454,-2.6961779594421387,-3.164785623550415,2.0519213676452637
Maroon 5,Maps,1,0.47146177,0.22275332,1754.1141271380725,2224.8858876018144,3775.2932578053847,0.05670362425053127,-184.90284729003906,93.20709991455078,7.830322742462158,28.36966896057129,10.776093482971191,8.437134742736816,11.59296703338623,8.496610641479492,8.50121784210205,12.537025451660156,4.82268762588501,8.023776054382324,4.463963985443115,7.41666841506958,4.251150131225586,3.209228038787842,3.515625,2.4774584770202637,0.63323575258255,5.609847545623779
Nicki Minaj,Anaconda,1,0.37103403,0.23355354,2176.386864720098,2272.5791080419917,4457.4820096375515,0.09686640729550017,-49.692874908447266,94.90387725830078,-14.765904426574707,27.61716651916504,2.6835083961486816,7.162703514099121,-5.581030368804932,7.610509395599365,-1.8287702798843384,5.130734920501709,-0.28681454062461853,1.5119647979736328,-1.3973802328109741,0.30021023750305176,0.2825992703437805,3.9025750160217285,0.23420043289661407,7.916439056396484,1.8943840265274048,4.61680269241333
